,Samlpe,Type,TMB.score,Genes
2848,TCGA-H7-A6C4-01,HNSC,0.798333422,5.91701138232653
2849,TCGA-H7-A76A-01,HNSC,1.620480969,6.1495717211505
2850,TCGA-HD-7229-01,HNSC,4.0120446231,7.52264749166296
2851,TCGA-HD-7753-01,HNSC,2.6454600974,6.683990421648
2852,TCGA-HD-7754-01,HNSC,1.5463155104,6.99967537934617
2853,TCGA-HD-7831-01,HNSC,0.7877017937,6.78169278225083
2854,TCGA-HD-7832-01,HNSC,2.3550573261,6.85611054205573
2855,TCGA-HD-8224-01,HNSC,1.8980945729,5.64593854366362
2856,TCGA-HD-8314-01,HNSC,1.6821109483,6.74145986201837
2857,TCGA-HD-8634-01,HNSC,1.6037346347,6.61781714669587
2858,TCGA-HD-8635-01,HNSC,4.9700115527,6.57521351552245
2859,TCGA-HD-A4C1-01,HNSC,4.9524929134,6.62232744417746
2860,TCGA-HD-A633-01,HNSC,3.4453328593,8.37913462841816
2861,TCGA-HD-A634-01,HNSC,1.0028563929,7.86566228586218
2862,TCGA-HD-A6HZ-01,HNSC,2.052454246,7.39236456677487
2863,TCGA-HD-A6I0-01,HNSC,1.9399157939,6.00104019946
2864,TCGA-IQ-7630-01,HNSC,3.1223588135,7.12553325650153
2865,TCGA-IQ-7631-01,HNSC,0.6056839624,5.49078018496775
2866,TCGA-IQ-7632-01,HNSC,1.3808695741,6.01071970372653
2867,TCGA-IQ-A61E-01,HNSC,4.2391740874,7.72881439302989
2868,TCGA-IQ-A61G-01,HNSC,3.3406792134,7.62552499840095
2869,TCGA-IQ-A61H-01,HNSC,3.4437364894,8.05010063700076
2870,TCGA-IQ-A61I-01,HNSC,3.1156937196,6.65493430776269
2871,TCGA-IQ-A61J-01,HNSC,0.8348504101,6.56265242890539
2872,TCGA-IQ-A61O-01,HNSC,0.8265995871,6.89640562800798
2873,TCGA-IQ-A6SG-01,HNSC,2.4563656267,7.17498890209886
2874,TCGA-IQ-A6SH-01,HNSC,1.6415717517,7.190802435998
2875,TCGA-KU-A66S-01,HNSC,13.073614763,8.07908938857264
2876,TCGA-KU-A66T-01,HNSC,2.5267276824,7.20302765301365
2877,TCGA-KU-A6H7-01,HNSC,3.802270834,7.23919773756789
2878,TCGA-KU-A6H8-01,HNSC,0.6069537828,5.79653634414037
2879,TCGA-MT-A51W-01,HNSC,1.5583951341,6.37677760322033
2880,TCGA-MT-A51X-01,HNSC,1.2837257362,6.7823965216893
2881,TCGA-MT-A67A-01,HNSC,2.7255426728,6.23340444932979
2882,TCGA-MT-A67D-01,HNSC,2.3820101069,7.08872976315441
2883,TCGA-MT-A67F-01,HNSC,7.6283283332,6.86792559423121
2884,TCGA-MT-A7BN-01,HNSC,1.4523805941,6.69468281987037
2885,TCGA-MZ-A5BI-01,HNSC,0.854579631,6.20370883831028
2886,TCGA-MZ-A6I9-01,HNSC,0.7412409631,6.95329558649369
2887,TCGA-MZ-A7D7-01,HNSC,3.5165428324,7.86747482329536
2888,TCGA-P3-A5Q5-01,HNSC,7.0454837134,7.24145145042394
2889,TCGA-P3-A5Q6-01,HNSC,3.0019984361,7.28012558239382
2890,TCGA-P3-A5QA-01,HNSC,1.7219491259,7.35080056182571
2891,TCGA-P3-A5QE-01,HNSC,0.9615005282,7.44583986864536
2892,TCGA-P3-A5QF-01,HNSC,8.8816476188,7.16200421793074
2893,TCGA-P3-A6SW-01,HNSC,2.3136742483,7.23311063637355
2894,TCGA-P3-A6SX-01,HNSC,4.1800217159,7.84311409369678
2895,TCGA-P3-A6T0-01,HNSC,2.0786122023,6.92194509061379
2896,TCGA-P3-A6T2-01,HNSC,1.2127029245,7.50298384916776
2897,TCGA-P3-A6T3-01,HNSC,2.5562179789,7.0518881808475
2898,TCGA-P3-A6T4-01,HNSC,3.316650863,6.80762977302458
2899,TCGA-P3-A6T5-01,HNSC,5.3442055623,6.47047578059572
2900,TCGA-P3-A6T6-01,HNSC,3.0299556129,7.09301824787223
2901,TCGA-P3-A6T7-01,HNSC,3.3149515905,7.26034607599111
2902,TCGA-P3-A6T8-01,HNSC,2.2711176483,7.33977413108024
2903,TCGA-QK-A64Z-01,HNSC,1.925519968,7.34383534785106
2904,TCGA-QK-A652-01,HNSC,1.2112048561,6.88042308077086
2905,TCGA-QK-A6IF-01,HNSC,0.6637789667,7.26219484072777
2906,TCGA-QK-A6IG-01,HNSC,2.9950266701,7.8810728503672
2907,TCGA-QK-A6IH-01,HNSC,1.7609959047,6.88180307160167
2908,TCGA-QK-A6II-01,HNSC,4.2449150999,6.31872162486504
2909,TCGA-QK-A6IJ-01,HNSC,1.6294365112,5.89350029698043
2910,TCGA-QK-A6V9-01,HNSC,1.6397094661,7.32146828037107
2911,TCGA-QK-A6VB-01,HNSC,11.43149442,7.18600452057393
2912,TCGA-QK-A6VC-01,HNSC,4.8559769272,6.64776637770672
2913,TCGA-QK-A8Z7-01,HNSC,3.6551467293,7.98831234380889
2914,TCGA-QK-A8Z8-01,HNSC,9.7487494835,6.21367140654022
2915,TCGA-QK-A8Z9-01,HNSC,2.8758412199,7.10781917590999
2916,TCGA-QK-A8ZA-01,HNSC,2.9262787905,6.78570280446074
2917,TCGA-QK-A8ZB-01,HNSC,2.6768392835,6.36521476762695
2918,TCGA-QK-AA3J-01,HNSC,2.7500310898,5.99999706611209
2919,TCGA-QK-AA3K-01,HNSC,2.3767311987,7.76097372769379
2920,TCGA-RS-A6TO-01,HNSC,3.9348270602,7.09422839704015
2921,TCGA-RS-A6TP-01,HNSC,2.9694947516,7.07445885092826
2922,TCGA-T2-A6WX-01,HNSC,4.614231689,7.36149677396174
2923,TCGA-T2-A6WZ-01,HNSC,2.3545176854,6.84331338995302
2924,TCGA-T2-A6X0-01,HNSC,1.3584615579,7.52647900091944
2925,TCGA-T2-A6X2-01,HNSC,8.7699106838,7.58779797224523
2926,TCGA-T3-A92M-01,HNSC,8.3375233045,7.27350869836413
2927,TCGA-T3-A92N-01,HNSC,4.0933917862,7.72471413185807
2928,TCGA-TN-A7HI-01,HNSC,1.354123489,6.310159828886
2929,TCGA-TN-A7HJ-01,HNSC,2.6578717126,6.86725788062293
2930,TCGA-TN-A7HL-01,HNSC,15.403529825,6.92822593466449
2931,TCGA-UF-A718-01,HNSC,1.4671214555,6.49690462354451
2932,TCGA-UF-A719-01,HNSC,2.8546304561,6.47191789893491
2933,TCGA-UF-A71A-01,HNSC,4.6013612141,6.96287769392266
2934,TCGA-UF-A71B-01,HNSC,3.4185124939,7.18899373097982
2935,TCGA-UF-A71D-01,HNSC,10.728793534,6.89905240640673
2936,TCGA-UF-A71E-01,HNSC,3.6272778549,7.26632379344023
2937,TCGA-UF-A7J9-01,HNSC,6.2241205534,7.31658850439106
2938,TCGA-UF-A7JA-01,HNSC,5.098119321,7.27854128647542
2939,TCGA-UF-A7JC-01,HNSC,1.3253994733,6.24084101250812
2940,TCGA-UF-A7JD-01,HNSC,2.7130181782,7.34129301730532
2941,TCGA-UF-A7JF-01,HNSC,2.4700585817,6.6190870081027
2942,TCGA-UF-A7JH-01,HNSC,1.8156894259,6.50437784493322
2943,TCGA-UF-A7JJ-01,HNSC,2.2058995972,6.51041785674009
2944,TCGA-UF-A7JK-01,HNSC,2.4713144357,7.08088521780448
2945,TCGA-UF-A7JO-01,HNSC,4.1691475266,7.43501568197437
2946,TCGA-UF-A7JS-01,HNSC,1.5833431381,5.28908423124893
2947,TCGA-UF-A7JT-01,HNSC,4.777667736,6.94645418035886
2948,TCGA-UF-A7JV-01,HNSC,1.769200087,6.88973758791125
2949,TCGA-UP-A6WW-01,HNSC,0.9799187042,7.20831574039604
2950,TCGA-WA-A7GZ-01,HNSC,5.0739793479,7.2210566023878
2951,TCGA-WA-A7H4-01,HNSC,1.5913940592,7.36470288406658
2952,TCGA-KL-8323-01,KICH,0.5795512303,5.94008848949926
2953,TCGA-KL-8324-01,KICH,0.6953403748,4.93933065576404
2954,TCGA-KL-8325-01,KICH,0.4172010643,6.16133132237994
2955,TCGA-KL-8326-01,KICH,0.5440858798,4.72408224882306
2956,TCGA-KL-8327-01,KICH,0.4132273667,3.85811963237491
2957,TCGA-KL-8328-01,KICH,0.4456369222,5.32886691694552
2958,TCGA-KL-8329-01,KICH,0.5878117389,5.97086853842331
2959,TCGA-KL-8330-01,KICH,0.4916069625,5.82903207233686
2960,TCGA-KL-8331-01,KICH,0.4656882574,5.39451957717856
2961,TCGA-KL-8332-01,KICH,0.5197112443,4.53886022763479
2962,TCGA-KL-8333-01,KICH,0.3324552593,6.2276562685253
2963,TCGA-KL-8334-01,KICH,0.2308244925,5.82229378937541
2964,TCGA-KL-8335-01,KICH,1.0023034733,5.34418307819251
2965,TCGA-KL-8336-01,KICH,0.4638024119,6.16061799338668
2966,TCGA-KL-8337-01,KICH,0.4095547799,5.31670357878881
2967,TCGA-KL-8338-01,KICH,0.4872931889,5.0015263415642
2968,TCGA-KL-8339-01,KICH,1.069437045,6.61906035568572
2969,TCGA-KL-8340-01,KICH,0.3321928047,5.51599696864157
2970,TCGA-KL-8341-01,KICH,0.914630986,6.56103371509229
2971,TCGA-KL-8342-01,KICH,0.4847451715,5.29456609463529
2972,TCGA-KL-8343-01,KICH,0.6787921914,6.03517190459212
2973,TCGA-KL-8344-01,KICH,0.3535943752,6.30327242467512
2974,TCGA-KL-8345-01,KICH,0.5984063191,5.43249032594229
2975,TCGA-KL-8346-01,KICH,0.4202460909,4.42176563157583
2976,TCGA-KM-8438-01,KICH,0.5863135502,5.13423482712473
2977,TCGA-KM-8439-01,KICH,0.2287721729,5.57629678949284
2978,TCGA-KM-8440-01,KICH,0.3108729364,5.83009319317377
2979,TCGA-KM-8441-01,KICH,0.5421549062,5.4240422347943
2980,TCGA-KM-8442-01,KICH,0.3649257173,6.25219142485251
2981,TCGA-KM-8443-01,KICH,0.7726811273,5.24557528031389
2982,TCGA-KM-8476-01,KICH,0.6688054379,4.48736510958387
2983,TCGA-KM-8477-01,KICH,0.4086977001,5.27391688248298
2984,TCGA-KM-8639-01,KICH,0.527446761,5.96760330393915
2985,TCGA-KN-8418-01,KICH,0.2579874195,6.51540604922549
2986,TCGA-KN-8419-01,KICH,0.3388449505,5.92007659342315
2987,TCGA-KN-8421-01,KICH,0.3912453684,5.82342865293576
2988,TCGA-KN-8423-01,KICH,0.3857492004,5.98162373069122
2989,TCGA-KN-8424-01,KICH,0.6806396578,6.0385077936732
2990,TCGA-KN-8425-01,KICH,0.3559488485,5.18726327737602
2991,TCGA-KN-8426-01,KICH,0.7949916552,5.28270758537632
2992,TCGA-KN-8427-01,KICH,1.3121892813,7.35486187561355
2993,TCGA-KN-8428-01,KICH,16.493130441,6.97828262581482
2994,TCGA-KN-8429-01,KICH,0.3080584154,6.37026765695512
2995,TCGA-KN-8431-01,KICH,0.2575879485,5.05720724854363
2996,TCGA-KN-8432-01,KICH,1.1115815945,6.38700674999085
2997,TCGA-KN-8433-01,KICH,0.5075326473,3.93362165456912
2998,TCGA-KN-8434-01,KICH,0.3623167308,5.53165676673704
2999,TCGA-KN-8435-01,KICH,0.5838332808,6.47320154755554
3000,TCGA-KN-8436-01,KICH,0.4128898855,5.91954741166305
3001,TCGA-KN-8437-01,KICH,0.1040895293,5.23557982262741
3002,TCGA-KO-8403-01,KICH,0.4203093366,5.3201337069206
3003,TCGA-KO-8404-01,KICH,1.0625583775,6.69053368740049
3004,TCGA-KO-8405-01,KICH,0.2039061069,5.68835456700106
3005,TCGA-KO-8406-01,KICH,0.2296586194,6.03337245664624
3006,TCGA-KO-8407-01,KICH,0.5382710595,5.44208878486466
3007,TCGA-KO-8408-01,KICH,1.1032358317,5.15936790933631
3008,TCGA-KO-8409-01,KICH,0.2576391954,4.28496133482689
3009,TCGA-KO-8410-01,KICH,0.4124299797,5.09045558751587
3010,TCGA-KO-8411-01,KICH,0.2549994166,6.16431920684115
3011,TCGA-KO-8413-01,KICH,0.2314967241,5.51536348204892
3012,TCGA-KO-8414-01,KICH,0.4936072407,5.0418471360549
3013,TCGA-KO-8415-01,KICH,0.5154993382,4.83655041010319
3014,TCGA-KO-8416-01,KICH,0.3684083716,5.05635214651261
3015,TCGA-KO-8417-01,KICH,0.4068651606,6.23263763192815
3016,TCGA-3Z-A93Z-01,KIRC,1.8540338654,6.22030439089414
3017,TCGA-6D-AA2E-01,KIRC,0.4917429233,6.09463299695685
3018,TCGA-A3-3308-01,KIRC,1.9158976466,6.7312563986552
3019,TCGA-A3-3311-01,KIRC,1.265900397,6.52213596188358
3020,TCGA-A3-3313-01,KIRC,2.4190660442,6.36607549171782
3021,TCGA-A3-3316-01,KIRC,0.9685747312,6.76795203369764
3022,TCGA-A3-3317-01,KIRC,1.6429954648,7.0334064536203
3023,TCGA-A3-3319-01,KIRC,1.8016314022,6.2995661192561
3024,TCGA-A3-3320-01,KIRC,1.930215326,6.63800945772615
3025,TCGA-A3-3322-01,KIRC,1.1885112055,6.35905345529055
3026,TCGA-A3-3323-01,KIRC,1.1189770536,6.19515774554562
3027,TCGA-A3-3326-01,KIRC,1.1575529628,6.42817455092971
3028,TCGA-A3-3331-01,KIRC,2.4241622103,6.11746624983388
3029,TCGA-A3-3346-01,KIRC,2.222266112,6.96426348958349
3030,TCGA-A3-3347-01,KIRC,0.7876516697,7.00081506303751
3031,TCGA-A3-3349-01,KIRC,0.9214644505,6.56044592106601
3032,TCGA-A3-3351-01,KIRC,0,6.6816723587305
3033,TCGA-A3-3357-01,KIRC,2.1524038534,6.21814464059737
3034,TCGA-A3-3358-01,KIRC,1.6080760335,6.6308200208505
3035,TCGA-A3-3362-01,KIRC,1.3003589186,6.41459185950945
3036,TCGA-A3-3363-01,KIRC,1.1855785212,6.81288978956521
3037,TCGA-A3-3365-01,KIRC,0.9725891585,6.68827972941763
3038,TCGA-A3-3367-01,KIRC,1.7301181347,6.34456317023564
3039,TCGA-A3-3370-01,KIRC,0.9248594646,6.17382777160645
3040,TCGA-A3-3372-01,KIRC,0,6.57390930284492
3041,TCGA-A3-3373-01,KIRC,1.3584168399,6.1735015072691
3042,TCGA-A3-3374-01,KIRC,0.3329293513,4.73806670913127
3043,TCGA-A3-3376-01,KIRC,1.2784299744,6.53281779660345
3044,TCGA-A3-3378-01,KIRC,1.2656463118,6.23348826663099
3045,TCGA-A3-3380-01,KIRC,0.7185848257,6.44785537322049
3046,TCGA-A3-3382-01,KIRC,2.3518676839,6.96332812543287
3047,TCGA-A3-3383-01,KIRC,1.1825649553,6.15333312827103
3048,TCGA-A3-3385-01,KIRC,1.5085655355,6.51991510299383
3049,TCGA-A3-3387-01,KIRC,2.1057051977,7.17544885406889
3050,TCGA-A3-A6NI-01,KIRC,1.6015963511,6.40232852400502
3051,TCGA-A3-A6NJ-01,KIRC,1.1133332794,6.37566971264806
3052,TCGA-A3-A6NL-01,KIRC,0.8044004963,6.53455283021412
3053,TCGA-A3-A6NN-01,KIRC,2.3144962739,6.44585506278142
3054,TCGA-A3-A8CQ-01,KIRC,0.7128900827,6.71360159307296
3055,TCGA-A3-A8OU-01,KIRC,1.6087531381,6.24623653962861
3056,TCGA-A3-A8OV-01,KIRC,2.915996767,6.36820143642299
3057,TCGA-A3-A8OW-01,KIRC,0.7200667507,6.31338738899207
3058,TCGA-A3-A8OX-01,KIRC,0.868948167,6.34723345226082
3059,TCGA-AK-3426-01,KIRC,0.6790087446,5.87217113201798
3060,TCGA-AK-3427-01,KIRC,0.2823483306,6.72059310163289
3061,TCGA-AK-3429-01,KIRC,0.647544709,6.66687206841252
3062,TCGA-AK-3436-01,KIRC,1.0601314751,6.81529778370347
3063,TCGA-AK-3440-01,KIRC,0.4721642116,6.10664021417911
3064,TCGA-AK-3443-01,KIRC,0.220213999,5.76090218140012
3065,TCGA-AK-3447-01,KIRC,0,5.85840345610031
3066,TCGA-AK-3451-01,KIRC,1.9378594366,6.66076951986767
3067,TCGA-AK-3453-01,KIRC,0.3606732938,5.53106936038426
3068,TCGA-AK-3455-01,KIRC,1.508259396,7.00186113302933
3069,TCGA-AK-3456-01,KIRC,0.6496027877,6.202322690617
3070,TCGA-AK-3458-01,KIRC,0.9005207463,7.01289455987212
3071,TCGA-AK-3465-01,KIRC,0.7007271838,5.5526504091174
3072,TCGA-AS-3777-01,KIRC,0.4948668561,5.18219678931473
3073,TCGA-AS-3778-01,KIRC,1.3834642104,6.23240225209872
3074,TCGA-B0-4698-01,KIRC,11.396241426,6.9250377627904
3075,TCGA-B0-4700-01,KIRC,0.6739663967,6.53646828225476
3076,TCGA-B0-4706-01,KIRC,1.0422335812,6.31694056555903
3077,TCGA-B0-4710-01,KIRC,1.8592434173,6.63378455852816
3078,TCGA-B0-4712-01,KIRC,2.7408241033,7.27582713485015
3079,TCGA-B0-4810-01,KIRC,1.5279005972,6.70663283952665
3080,TCGA-B0-4811-01,KIRC,2.4264635131,5.92688896524247
3081,TCGA-B0-4815-01,KIRC,1.6167262709,6.45478025637517
3082,TCGA-B0-4816-01,KIRC,1.5287041901,6.2439267318128
3083,TCGA-B0-4818-01,KIRC,1.7760119603,6.1402164905258
3084,TCGA-B0-4821-01,KIRC,1.6630341795,5.9176746739124
3085,TCGA-B0-4823-01,KIRC,2.4768134377,6.23192508787227
3086,TCGA-B0-4827-01,KIRC,2.0780189322,5.59460035217458
3087,TCGA-B0-4842-01,KIRC,1.4395126294,5.69439644046877
3088,TCGA-B0-4852-01,KIRC,2.1205014903,7.04285631595659
3089,TCGA-B0-4945-01,KIRC,1.0903007448,6.52331135587848
3090,TCGA-B0-5075-01,KIRC,2.1527437724,6.18510836290641
3091,TCGA-B0-5077-01,KIRC,1.2252669536,6.66516833326366
3092,TCGA-B0-5080-01,KIRC,1.6155001375,6.6495153484167
3093,TCGA-B0-5081-01,KIRC,1.203247155,6.24799579600576
3094,TCGA-B0-5083-01,KIRC,0.4881069581,5.55009649277169
3095,TCGA-B0-5084-01,KIRC,1.233168929,6.79615895907599
3096,TCGA-B0-5085-01,KIRC,1.7927847873,5.0418601463173
3097,TCGA-B0-5088-01,KIRC,1.5572254395,5.64003985198632
3098,TCGA-B0-5092-01,KIRC,1.8293227053,6.24870864654084
3099,TCGA-B0-5094-01,KIRC,2.1279374055,6.9604393945151
3100,TCGA-B0-5095-01,KIRC,1.9766409171,6.62815767983369
3101,TCGA-B0-5096-01,KIRC,2.0952670946,7.11803338805889
3102,TCGA-B0-5097-01,KIRC,1.6417215385,7.1848599686252
3103,TCGA-B0-5098-01,KIRC,16.051566245,7.16274544076229
3104,TCGA-B0-5099-01,KIRC,1.835885869,6.09794913036442
3105,TCGA-B0-5100-01,KIRC,0.6871207237,6.26291407920057
3106,TCGA-B0-5102-01,KIRC,1.2497703547,6.43057076533858
3107,TCGA-B0-5104-01,KIRC,1.4041826564,6.05343431423984
3108,TCGA-B0-5106-01,KIRC,1.9688424687,6.18096229505194
3109,TCGA-B0-5107-01,KIRC,1.421836514,6.4536446620614
3110,TCGA-B0-5108-01,KIRC,1.0181995534,6.3962973110005
3111,TCGA-B0-5109-01,KIRC,1.1670782041,6.96157461589205
3112,TCGA-B0-5110-01,KIRC,1.4304627046,6.48499639544748
3113,TCGA-B0-5113-01,KIRC,0.9172672844,6.56790614630287
3114,TCGA-B0-5115-01,KIRC,1.4118556341,6.55065916805448
3115,TCGA-B0-5116-01,KIRC,1.5877459882,6.62707390551209
3116,TCGA-B0-5117-01,KIRC,0.287996145,5.05808670349524
3117,TCGA-B0-5119-01,KIRC,2.1971882895,6.35565566179902
3118,TCGA-B0-5120-01,KIRC,1.4261967901,6.37761531102434
3119,TCGA-B0-5121-01,KIRC,1.0305440961,5.3675987081246
3120,TCGA-B0-5399-01,KIRC,0.9610518203,6.63273162763321
3121,TCGA-B0-5400-01,KIRC,0.9245192442,5.73200895109495
3122,TCGA-B0-5402-01,KIRC,1.4160777037,6.59911524755429
3123,TCGA-B0-5690-01,KIRC,1.4832568258,6.42489965753703
3124,TCGA-B0-5691-01,KIRC,1.358119082,6.38484443372837
3125,TCGA-B0-5692-01,KIRC,1.4234403051,6.17632972984298
3126,TCGA-B0-5693-01,KIRC,1.0432017777,6.70991944912454
3127,TCGA-B0-5694-01,KIRC,1.4339416219,6.25849160697119
3128,TCGA-B0-5695-01,KIRC,1.7306377858,6.38671597019185
3129,TCGA-B0-5696-01,KIRC,1.4579539069,6.2754688773109
3130,TCGA-B0-5697-01,KIRC,1.3093352168,6.39269632185561
3131,TCGA-B0-5698-01,KIRC,1.9087849242,6.73493645856028
3132,TCGA-B0-5699-01,KIRC,1.0296126603,6.49293701462613
3133,TCGA-B0-5700-01,KIRC,1.6633513398,5.74846051530601
3134,TCGA-B0-5701-01,KIRC,2.6153405415,6.83448550507773
3135,TCGA-B0-5702-01,KIRC,1.5961595944,5.02037133297662
3136,TCGA-B0-5703-01,KIRC,1.6335127419,5.94233281087584
3137,TCGA-B0-5705-01,KIRC,1.7838313084,6.20986074628452
3138,TCGA-B0-5706-01,KIRC,1.2850834773,5.71803768983579
3139,TCGA-B0-5707-01,KIRC,0.7228723254,6.78350842065866
3140,TCGA-B0-5709-01,KIRC,1.6904000215,6.43619720339805
3141,TCGA-B0-5710-01,KIRC,0.9979682248,6.80476126542675
3142,TCGA-B0-5711-01,KIRC,0.8476926129,6.68802726069558
3143,TCGA-B0-5712-01,KIRC,2.6227101236,6.32067220368228
3144,TCGA-B0-5713-01,KIRC,2.7673900313,6.58611184352197
3145,TCGA-B0-5812-01,KIRC,1.1151932074,6.98403020382261
3146,TCGA-B2-3923-01,KIRC,0.4869922306,6.13615794473268
3147,TCGA-B2-3924-01,KIRC,0,6.41196144621483
3148,TCGA-B2-4098-01,KIRC,1.1712110608,5.86029294565439
3149,TCGA-B2-4099-01,KIRC,1.5160694894,6.99801391705551
3150,TCGA-B2-4101-01,KIRC,1.2286157337,6.40488516191876
3151,TCGA-B2-4102-01,KIRC,1.4054252169,6.338286046402
3152,TCGA-B2-5633-01,KIRC,0.958593207,6.78530610787764
3153,TCGA-B2-5635-01,KIRC,1.2694103213,6.28984706318405
3154,TCGA-B2-5636-01,KIRC,0.3639316726,6.66265377657315
3155,TCGA-B2-5639-01,KIRC,1.2607650423,6.19784410575332
3156,TCGA-B2-5641-01,KIRC,1.6181034756,6.14437115988611
3157,TCGA-B2-A4SR-01,KIRC,1.0159645279,6.69033200909161
3158,TCGA-B4-5377-01,KIRC,1.2982540099,6.45499547560902
3159,TCGA-B4-5378-01,KIRC,0,6.47358334098963
3160,TCGA-B4-5832-01,KIRC,1.722625323,8.53864552562139
3161,TCGA-B4-5834-01,KIRC,0.644251309,6.6540375621727
3162,TCGA-B4-5835-01,KIRC,2.0179032411,7.14180717722804
3163,TCGA-B4-5836-01,KIRC,1.5876195236,6.54524095829638
3164,TCGA-B4-5838-01,KIRC,1.6619579316,7.16710130113191
3165,TCGA-B4-5843-01,KIRC,1.1726211489,7.30290384173738
3166,TCGA-B4-5844-01,KIRC,1.7897514431,6.65224428813517
3167,TCGA-B8-4143-01,KIRC,1.673078391,7.35333254571487
3168,TCGA-B8-4146-01,KIRC,0.9339195313,8.11906258619853
3169,TCGA-B8-4148-01,KIRC,0.7798194317,6.49913067698224
3170,TCGA-B8-4151-01,KIRC,1.3922238728,6.40454765436437
3171,TCGA-B8-4153-01,KIRC,1.6726065347,5.85700002836723
3172,TCGA-B8-4154-01,KIRC,1.2970229686,6.99538814653574
3173,TCGA-B8-4619-01,KIRC,0.4258760711,6.02318985092577
3174,TCGA-B8-4620-01,KIRC,1.482053124,6.42318218239106
3175,TCGA-B8-4621-01,KIRC,2.0582732195,5.79435250778441
3176,TCGA-B8-5158-01,KIRC,1.4988074825,6.65395917539069
3177,TCGA-B8-5159-01,KIRC,1.3978813888,6.33628620482195
3178,TCGA-B8-5162-01,KIRC,1.6702468985,6.12549008069842
3179,TCGA-B8-5163-01,KIRC,1.6049261144,6.62355062553146
3180,TCGA-B8-5164-01,KIRC,2.1450048443,6.312745755037
3181,TCGA-B8-5165-01,KIRC,0.4989458741,6.47536041725578
3182,TCGA-B8-5545-01,KIRC,0.4665014629,6.60957670356875
3183,TCGA-B8-5546-01,KIRC,0.2795599648,6.6707948662707
3184,TCGA-B8-5549-01,KIRC,1.4339897182,5.96425951801231
3185,TCGA-B8-5550-01,KIRC,2.7846432047,7.35072505300983
3186,TCGA-B8-5551-01,KIRC,1.1882795574,6.72790638046001
3187,TCGA-B8-5552-01,KIRC,0.7217977314,6.39506690051297
3188,TCGA-B8-5553-01,KIRC,1.5237723728,6.52783607415907
3189,TCGA-B8-A54D-01,KIRC,1.2446293252,6.21213049412687
3190,TCGA-B8-A54E-01,KIRC,1.1277565223,6.08333299396017
3191,TCGA-B8-A54F-01,KIRC,0.7938042103,6.76236032033371
3192,TCGA-B8-A54G-01,KIRC,0.95949707,7.13339349169234
3193,TCGA-B8-A54H-01,KIRC,1.8234990942,6.61900156423126
3194,TCGA-B8-A54I-01,KIRC,1.3148081251,5.86861085858927
3195,TCGA-B8-A54J-01,KIRC,1.3816142698,6.43203847719166
3196,TCGA-B8-A7U6-01,KIRC,1.3502611565,6.71353673247788
3197,TCGA-B8-A8YJ-01,KIRC,0.713995866,6.35450231882045
3198,TCGA-BP-4161-01,KIRC,1.4453728154,6.57443010411572
3199,TCGA-BP-4162-01,KIRC,0.8271247968,6.70647985684384
3200,TCGA-BP-4163-01,KIRC,1.1619086604,6.4785444982736
3201,TCGA-BP-4164-01,KIRC,0.9362845772,6.74408220407624
3202,TCGA-BP-4167-01,KIRC,1.4597609076,5.59182559976786
3203,TCGA-BP-4177-01,KIRC,0.2545611633,6.51173251258425
3204,TCGA-BP-4760-01,KIRC,0.2856670282,6.60761938930437
3205,TCGA-BP-4770-01,KIRC,1.33744657,6.89519502843567
3206,TCGA-BP-4782-01,KIRC,2.0879504807,6.152694454404
3207,TCGA-BP-4795-01,KIRC,0.4002776097,6.48122586529891
3208,TCGA-BP-4801-01,KIRC,1.4983062529,6.1334007147196
3209,TCGA-BP-4960-01,KIRC,1.5955951825,5.62817139428227
3210,TCGA-BP-4961-01,KIRC,0.8400168502,6.58354640868718
3211,TCGA-BP-4962-01,KIRC,1.0613240494,5.90578233847544
3212,TCGA-BP-4963-01,KIRC,1.9074729385,6.64745507924744
3213,TCGA-BP-4964-01,KIRC,2.2742341164,6.45356967223647
3214,TCGA-BP-4965-01,KIRC,1.3961151583,6.63924725875949
3215,TCGA-BP-4967-01,KIRC,1.5593164857,6.73265344828037
3216,TCGA-BP-4968-01,KIRC,1.0641474404,6.46717157956038
3217,TCGA-BP-4970-01,KIRC,0.8613686261,6.52296075170463
3218,TCGA-BP-4971-01,KIRC,0.9744328314,5.79079068317548
3219,TCGA-BP-4972-01,KIRC,0.8320991963,6.08359371783887
3220,TCGA-BP-4973-01,KIRC,0.7790589418,6.79905418413107
3221,TCGA-BP-4974-01,KIRC,0.8973774232,6.46603552386949
3222,TCGA-BP-4975-01,KIRC,0.3463008975,6.47307334543538
3223,TCGA-BP-4977-01,KIRC,1.0210701428,6.42936329668926
3224,TCGA-BP-4981-01,KIRC,1.1481153801,5.53104892557314
3225,TCGA-BP-4982-01,KIRC,0.8908734356,6.52975512263262
3226,TCGA-BP-4983-01,KIRC,1.8663748001,7.5552183081593
3227,TCGA-BP-4985-01,KIRC,2.054088133,6.51869550266372
3228,TCGA-BP-4987-01,KIRC,0.5444892104,6.85676897436359
3229,TCGA-BP-4989-01,KIRC,1.6338481529,6.41156447703262
3230,TCGA-BP-4991-01,KIRC,1.0848080061,6.65624472794889
3231,TCGA-BP-4992-01,KIRC,0.9468048592,5.4183971921745
3232,TCGA-BP-4993-01,KIRC,1.5156966271,6.04911605375297
3233,TCGA-BP-4994-01,KIRC,0.3167932505,6.32667568371471
